rowCol,hw_len,rd_len,num_intersection
283,'(8, 18)',0.0,4417.79918242,1.0
284,'(8, 19)',1140.49640345,5407.1748125,1.0
285,'(8, 20)',2281.23490114,7664.60142313,13.0
286,'(8, 21)',3469.63122337,22072.1583038,29.0
287,'(8, 22)',871.474062798,17744.5349787,11.0
289,'(8, 24)',2603.5281174,20205.7594642,10.0
290,'(8, 25)',2492.94416387,10138.6599973,9.0
291,'(8, 26)',2408.21919874,9178.49840138,1.0
292,'(8, 27)',2008.25277979,10325.547303399999,3.0
293,'(8, 28)',259.802931009,12022.0808646,8.0
294,'(8, 29)',0.0,7948.95337063,3.0
295,'(8, 30)',0.0,4999.33663407,2.0
296,'(8, 31)',0.0,1923.94854474,0.0
297,'(8, 32)',0.0,0.0,0.0
298,'(8, 33)',0.0,0.0,0.0
299,'(8, 34)',0.0,4642.78029567,0.0
300,'(8, 35)',0.0,7271.89565467,4.0
301,'(8, 36)',0.0,629.307491872,0.0
302,'(8, 37)',0.0,6245.45924915,0.0
303,'(8, 38)',0.0,13632.285115,5.0
304,'(9, 1)',0.0,12632.989727299999,12.0
305,'(9, 2)',0.0,11535.694177200001,28.0
306,'(9, 3)',0.0,3601.9467639,0.0
307,'(9, 4)',0.0,6010.8211668,4.0
308,'(9, 5)',0.0,0.0,0.0
309,'(9, 6)',0.0,3761.24064393,1.0
310,'(9, 7)',0.0,10207.833079799999,4.0
311,'(9, 8)',0.0,7597.83674059,7.0
312,'(9, 9)',0.0,7559.26591671,11.0
313,'(9, 10)',0.0,44030.0337532,152.0
314,'(9, 11)',0.0,48878.768551199995,164.0
315,'(9, 12)',0.0,20638.801216599997,47.0
316,'(9, 13)',0.0,22943.214191,31.0
318,'(9, 15)',426.456488322,29228.8554557,64.0
319,'(9, 16)',3150.39602663,17451.4967773,48.0
320,'(9, 17)',888.712622723,7925.84812662,11.0
321,'(9, 18)',2672.03981379,13850.4514118,14.0
322,'(9, 19)',1874.89698143,15612.270792700001,38.0
323,'(9, 20)',0.0,30541.644219200003,100.0
324,'(9, 21)',0.0,19462.1849589,7.0
325,'(9, 22)',0.0,14788.194625799999,16.0
326,'(9, 23)',0.0,31147.931994700004,41.0
327,'(9, 24)',0.0,31436.8233385,83.0
328,'(9, 25)',0.0,42929.685165400006,131.0
329,'(9, 26)',0.0,31853.749074199997,73.0
330,'(9, 27)',1048.77029295,18409.639956900002,35.0
331,'(9, 28)',2962.7696853,17456.9002051,25.0
332,'(9, 29)',0.0,6340.59605763,1.0
333,'(9, 30)',0.0,6103.76620641,0.0
334,'(9, 31)',0.0,8102.72828903,1.0
335,'(9, 32)',0.0,0.0,0.0
336,'(9, 33)',0.0,0.0,0.0
337,'(9, 34)',0.0,263.575960528,0.0
338,'(9, 35)',0.0,5270.1524632,1.0
339,'(9, 36)',0.0,5629.55767769,2.0
340,'(9, 37)',0.0,5808.54213854,2.0
341,'(9, 38)',0.0,9003.76243033,3.0
342,'(10, 1)',0.0,16723.8728026,15.0
343,'(10, 2)',0.0,16761.4353371,23.0
